VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
NAGRE GAGARCHE,2078,954,1124,1211,659,552,63,33,30,802,262,540,2,0,2,58.2771896053898,69.07756813417191,49.11032028469751
UGRACHANDI NALA,6716,3273,3443,5179,2864,2315,172,68,104,1364,341,1023,1,0,1,77.1143537820131,87.50381912618393,67.23787394713912
NASIKASTHAN SANGA,5709,2722,2987,4472,2422,2050,80,37,43,1152,263,889,5,0,5,78.33245752320896,88.97869213813372,68.63073317710077
NAYAGAUN DEUPUR,4083,1820,2263,2587,1339,1248,131,70,61,1364,411,953,1,0,1,63.36027430810678,73.57142857142858,55.148033583738396
PANAUTI MUNICIPALITY,25606,12134,13472,20295,10822,9473,389,170,219,4897,1136,3761,25,6,19,79.25876747637273,89.187407285314,70.31621140142518
PANCHKHAL,11553,5505,6048,8708,4656,4052,312,141,171,2531,707,1824,2,1,1,75.37436163766988,84.57765667574932,66.9973544973545
PATALEKHET,3750,1799,1951,2781,1527,1254,57,25,32,907,247,660,5,0,5,74.16,84.8804891606448,64.27473090722707
POKHARI CHAURI,2910,1209,1701,1800,861,939,16,9,7,1094,339,755,0,0,0,61.855670103092784,71.21588089330024,55.20282186948854
POKHARI NARAYANSTHAN,2772,1285,1487,1826,970,856,27,12,15,919,303,616,0,0,0,65.87301587301587,75.4863813229572,57.565568258238066
PURANOGAUN DAPCHA,1865,857,1008,1294,672,622,1,0,1,570,185,385,0,0,0,69.3833780160858,78.41306884480747,61.70634920634921
RAVI OPI,4017,1859,2158,2897,1547,1350,67,34,33,1053,278,775,0,0,0,72.11849639034105,83.21678321678321,62.557924003707136
RYALE,3940,1667,2273,2788,1356,1432,61,21,40,1090,290,800,1,0,1,70.76142131979695,81.34373125374925,63.00043994720633
SALDHARA,2324,1091,1233,1423,753,670,71,34,37,830,304,526,0,0,0,61.23063683304647,69.019248395967,54.33901054339011
SALLE BHUMLU,1676,744,932,909,464,445,57,29,28,707,251,456,3,0,3,54.23627684964201,62.365591397849464,47.74678111587983
SALMECHAKALA (TALDHUNGA),1528,738,790,1026,563,463,74,39,35,428,136,292,0,0,0,67.14659685863874,76.28726287262873,58.607594936708864
SANKHUPATI CHOUR,3148,1462,1686,2364,1264,1100,37,11,26,747,187,560,0,0,0,75.09529860228716,86.45690834473324,65.24317912218268
SANOWANGTHALI,1404,678,726,838,478,360,57,24,33,509,176,333,0,0,0,59.686609686609685,70.50147492625368,49.586776859504134
SAPING,3037,1373,1664,1715,892,823,154,83,71,1166,397,769,2,1,1,56.470200856108,64.9672250546249,49.45913461538461
SARADA BATASE,2213,1010,1203,1653,885,768,24,12,12,535,113,422,1,0,1,74.69498418436513,87.62376237623762,63.84039900249376
SARAMTHALI,1006,488,518,718,403,315,7,5,2,281,80,201,0,0,0,71.37176938369781,82.58196721311475,60.810810810810814
SARASYUNKHARK,4972,2357,2615,3213,1742,1471,173,87,86,1584,528,1056,2,0,2,64.62188254223652,73.90750954603308,56.25239005736138
SATHIGHAR BHAGAWATI,2458,1140,1318,1740,931,809,42,21,21,676,188,488,0,0,0,70.78925956061839,81.66666666666667,61.38088012139605
SIKHAR AMBOTE,3474,1617,1857,2330,1244,1086,54,29,25,1089,344,745,1,0,1,67.06966033390904,76.9325912183055,58.48142164781906
SIMALCHOUR SYAMPATI,3534,1595,1939,2114,1116,998,80,40,40,1331,438,893,9,1,8,59.81890209394454,69.96865203761755,51.46982980917999
SIMTHALI,1601,783,818,669,380,289,83,52,31,848,350,498,1,1,0,41.78638351030606,48.53128991060026,35.33007334963325
SIPALI CHILAUNE,2596,1242,1354,1489,821,668,67,36,31,1040,385,655,0,0,0,57.357473035439135,66.10305958132045,49.33530280649926
SISAKHANI,1585,738,847,884,475,409,141,64,77,560,199,361,0,0,0,55.77287066246057,64.36314363143632,48.28807556080284
THULO PARSEL,2360,1066,1294,1496,785,711,60,20,40,804,261,543,0,0,0,63.389830508474574,73.63977485928706,54.94590417310664
TUKUCHA NALA,4572,2149,2423,3547,1890,1657,44,21,23,973,236,737,8,2,6,77.58092738407699,87.94788273615634,68.38629797771358
UGRATARA JANAGAL,6420,3167,3253,5334,2914,2420,66,30,36,1019,223,796,1,0,1,83.0841121495327,92.01136722450268,74.39286812173378
INSTITUTIONAL,6689,5374,1315,6562,5283,1279,35,28,7,92,63,29,0,0,0,98.10136044251757,98.30666170450316,97.26235741444867
