VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
MARANTHANA,5575,2339,3236,3898,1874,2024,147,64,83,1527,400,1127,3,1,2,69.91928251121077,80.11970927746901,62.54635352286774
MARKAWANG,2642,1137,1505,1730,860,870,119,59,60,793,218,575,0,0,0,65.48069644208933,75.63764291996482,57.80730897009967
NARIKOT,2854,1145,1709,1979,904,1075,6,1,5,869,240,629,0,0,0,69.34127540294324,78.95196506550218,62.90228203627852
NAYA GAUN,3068,1307,1761,2300,1151,1149,42,21,21,726,135,591,0,0,0,74.96740547588006,88.06426931905126,65.24701873935264
OKHARKOT,5130,2263,2867,3912,1955,1957,60,28,32,1158,280,878,0,0,0,76.25730994152048,86.389748121962,68.25950470875479
PAKALA,3998,1699,2299,2585,1293,1292,108,45,63,1300,360,940,5,1,4,64.65732866433217,76.1035903472631,56.19834710743802
PHOPLI,6550,2892,3658,3577,1972,1605,194,89,105,2778,830,1948,1,1,0,54.61068702290076,68.1881051175657,43.87643521049754
PUJA,4356,1903,2453,2523,1345,1178,64,27,37,1759,528,1231,10,3,7,57.92011019283747,70.67787703625854,48.022829188748474
PYTHAN KHALANGA,5218,2269,2949,3984,2006,1978,201,70,131,1032,193,839,1,0,1,76.35109237255654,88.40899074482151,67.07358426585284
RAJBARA,4325,1925,2400,2969,1552,1417,41,19,22,1304,347,957,11,7,4,68.64739884393065,80.62337662337661,59.04166666666667
RAMDI,2173,943,1230,1472,776,696,89,40,49,612,127,485,0,0,0,67.74045098941556,82.29056203605515,56.58536585365853
RUSPUR KOT,2996,1186,1810,2285,1030,1255,45,20,25,666,136,530,0,0,0,76.26835781041389,86.84654300168634,69.33701657458563
SARI,3137,1149,1988,2278,1002,1276,88,31,57,767,115,652,4,1,3,72.61715014344917,87.20626631853786,64.1851106639839
SWARGADWARIKHAL,4197,1791,2406,2490,1225,1265,210,100,110,1496,465,1031,1,1,0,59.32809149392423,68.39754327191513,52.57689110556941
SYAULIWANG,3086,1364,1722,1588,876,712,29,9,20,1469,479,990,0,0,0,51.458198314970836,64.22287390029325,41.347270615563296
TIRAM,5060,2182,2878,3300,1719,1581,167,59,108,1593,404,1189,0,0,0,65.21739130434783,78.78093492208983,54.933981931897144
TORWANG,3861,1601,2260,2618,1232,1386,60,30,30,1182,339,843,1,0,1,67.80626780626781,76.95190505933792,61.32743362831859
TUSARA,5038,2098,2940,3457,1686,1771,89,39,50,1492,373,1119,0,0,0,68.61849940452561,80.36224976167779,60.238095238095234
WANGEMAROT,4077,1710,2367,3003,1411,1592,43,14,29,1030,285,745,1,0,1,73.65710080941868,82.51461988304094,67.2581326573722
INSTITUTIONAL,1305,1228,77,1279,1211,68,2,2,0,24,15,9,0,0,0,98.00766283524905,98.61563517915309,88.31168831168831
