VDC/MUNICIPALITY,POPULATION_5_AND_ABOVE_BOTH_SEX,POPULATION_5_AND_ABOVE_MALE,POPULATION_5_AND_ABOVE_FEMALE,CAN_READ_WRITE_BOTH_SEX,CAN_READ_WRITE_MALE,CAN_READ_WRITE_FEMALE,CAN_READ_ONLY_BOTH_SEX,CAN_READ_ONLY_MALE,CAN_READ_ONLY_FEMALE,CANT_READ_WRITE_BOTH_SEX,CANT_READ_WRITE_MALE,CANT_READ_WRITE_FEMALE,NOT_STATED_BOTH_SEX,NOT_STATED_MALE,NOT_STATED_FEMALE,LITERACY_RATE_BOTH_SEX,LITERACY_RATE_MALE,LITERACY_RATE_FEMALE
MAIDAN,3864,1637,2227,2744,1324,1420,110,50,60,1001,261,740,9,2,7,71.01449275362319,80.87965791081247,63.76290974405029
MARENG,3547,1417,2130,2560,1154,1406,29,10,19,958,253,705,0,0,0,72.17366788835635,81.43966125617503,66.0093896713615
NARPANI,3303,1384,1919,2522,1189,1333,41,13,28,737,181,556,3,1,2,76.3548289433848,85.91040462427746,69.46326211568525
NUWAKOT,5785,2346,3439,4073,1866,2207,61,29,32,1647,450,1197,4,1,3,70.40622299049265,79.53964194373401,64.17563245129398
PALI,3753,1554,2199,2492,1158,1334,191,88,103,1065,306,759,5,2,3,66.40021316280308,74.5173745173745,60.66393815370623
PATAUTI,2834,1151,1683,2082,931,1151,85,38,47,666,182,484,1,0,1,73.46506704304869,80.88618592528236,68.38978015448603
PANENA,2130,865,1265,1561,713,848,34,22,12,535,130,405,0,0,0,73.28638497652582,82.42774566473989,67.03557312252964
POKHARATHOK,3258,1354,1904,2199,1010,1189,268,117,151,791,227,564,0,0,0,67.49539594843462,74.59379615952733,62.44747899159664
SANDHIKHARKA,12577,5969,6608,10494,5341,5153,112,45,67,1967,582,1385,4,1,3,83.43802178579948,89.47897470263025,77.98123486682809
SIDDHARA,7538,3520,4018,5221,2784,2437,150,62,88,2165,674,1491,2,0,2,69.26240382064208,79.0909090909091,60.65206570433052
SIMALPANI,5388,2485,2903,3721,1949,1772,144,49,95,1515,484,1031,8,3,5,69.06087602078694,78.43058350100604,61.04030313468826
SITAPUR,3387,1417,1970,2524,1184,1340,64,24,40,798,209,589,1,0,1,74.52022438736346,83.55681016231475,68.02030456852792
SUBARNAKHAL,2512,1085,1427,1987,937,1050,64,32,32,458,116,342,3,0,3,79.10031847133759,86.35944700460828,73.58093903293623
THADA,8155,3609,4546,5927,2910,3017,210,98,112,2009,600,1409,9,1,8,72.67933782955242,80.63175394846218,66.36603607567092
THULAPOKHARA,3380,1330,2050,2357,1034,1323,155,60,95,868,236,632,0,0,0,69.73372781065089,77.74436090225564,64.53658536585365
INSTITUTIONAL,734,714,20,729,710,19,1,1,0,4,3,1,0,0,0,99.31880108991825,99.43977591036415,95
